section	source_file	source_sha256	module_id	early_condition	late_condition	n_donors	effect	ci_low	ci_high	standardized_effect	p_value	lodo_sign_stability	max_absolute_donor_contribution	donor_ids	cohort	contrast	fdr	expected_discovery_effect	expected_direction	direction_concordant	strong_opposite	donor_robust	discovery_epithelial_state	evidence_hierarchy	GSE161277_normal_to_adenoma_effect	GSE161277_normal_to_adenoma_ci_low	GSE161277_normal_to_adenoma_ci_high	GSE161277_normal_to_adenoma_fdr	GSE161277_normal_to_adenoma_direction_concordant	GSE161277_normal_to_adenoma_lodo	GSE132465_normal_to_cancer_effect	GSE132465_normal_to_cancer_ci_low	GSE132465_normal_to_cancer_ci_high	GSE132465_normal_to_cancer_fdr	GSE132465_normal_to_cancer_direction_concordant	GSE132465_normal_to_cancer_lodo	epithelial_specificity_effect	epithelial_specificity_ci_low	epithelial_specificity_ci_high	epithelial_specificity_fdr	epithelial_specificity_positive	epithelial_specificity_lodo	strong_opposite_effect	replication_class	validation_gene_reselection	donor_id	difference	n_conditions
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	0.183619307477718	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.478201923027567	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	-0.0484937910917931	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	0.254100791198448	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	0.218742378068307	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.346953978524383	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.513637157761828	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.392580547263526	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.455142049612728	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.696647236379667	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.413215352113673	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.455146428354993	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	0.156723120759724	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.00956750038859078	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.691816355613206	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.993887864297192	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.811921553509912	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.652732797705423	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.908768187992733	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.529548946512317	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.43962683952426	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.867353486220955	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.814105560889741	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	0.994690929391918	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.467906986266059	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	0.545009550830188	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	0.719765480432835	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	0.887686744062849	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.893429704205579	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.550302693389694	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.978454284388096	1
